symbol,name,marketcapital,pettm
PKW,Invesco Exchange-Traded Fund Trust Invesco BuyBack Achievers ETF,1.1189445E9,
BMCH,"BMC Stock Holdings, Inc.",1.1188727E9,10.32
NFJ,安联NFJ股息/利息/期权金策略基金,1.1167626E9,16.83
NUGT,金矿3X做多-Direxion,1.1160435E9,
CSTM,Constellium N.V. Ordinary Shares,1.1153797E9,
FNCL,Fidelity MSCI Financials Index ETF,1.114373E9,
SOXX,半导体ETF-iShares PHLX SOX,1.113947E9,
ANDE,"The Andersons, Inc.",1.1137344E9,11.06
MGPI,"MGP Ingredients, Inc.",1.1135347E9,29.76
AQUA,Evoqua Water Technologies Corp.,1.112085E9,195.2
ARCO,Arcos Dorados,1.1120127E9,18.93
AQUA,Evoqua Water Technologies Corp.,1.112085E9,195.2
ARCO,Arcos Dorados,1.1120127E9,18.93
SNHY,Sun Hydraulics Corporation,1.1108731E9,32.48
EIGI,"Endurance International Group Holdings, Inc.",1.1105637E9,
NMBL,NIMBLE STORAGE,1.1103675E9,
WFC-X,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A P",1.10906E9,
BSJJ,2019高息债ETF-Guggenheim,1.1088E9,
OIH,油气服务ETF-Market Vectors,1.1073748E9,
VWOB,新兴市场美元国债-Vanguard,1.1052102E9,
HLG,海亮教育,1.1051215E9,53.42
WIRE,Encore Wire Corporation,1.1045069E9,13.56
RUBY,"Rubius Therapeutics, Inc.",1.104247E9,
PPDF,拍拍贷,1.10262081696E9,
TTMI,TTM科技,1.1020896E9,5.59
USB-N,US Bancorp-优先股N,1.101275E9,
INZ.CL,Ing Groep NV Perpetual Debt Securities,1.10088E9,
QUOT,Quotient Technology Inc.,1.1003893E9,
RVT,"Royce Value Trust, Inc.",1.1003556E9,1324.0
ORTX,Orchard Rx Ltd,1.0990727E9,
IAGG,iShares International Aggregate Bond Fund,1.09881E9,
PACB,"Pacific Biosciences of California, Inc.",1.0982234E9,
CWEN,"Clearway Energy, Inc. Class C",1.0977781E9,
BNDS,全债市ETF-SPDR Barclays,1.0953576E9,
HURN,休伦咨询,1.0943122E9,
GBDC,"Golub Capital BDC, Inc.",1.093808E9,13.27
MTSI,"MACOM Technology Solutions Holdings, Inc.",1.0897543E9,
CRZO,卡里索油气,1.0875951E9,11.2
NCI,法维翰咨询,1.0868755E9,15.95
FTA,First Trust Large Cap Value AlphaDEX Fund,1.0867301E9,
SPYD,SPDR Series Trust SPDR Portfolio S&P 500 High Dividend ETF,1.086596E9,
MER-K,美林,1.08654E9,
TCBK,TriCo Bancshares,1.0865245E9,19.0
ISCA,国际赛道,1.0855303E9,7.19
USB-N.CL,US Bancorp Del DEPOSITARY SH S G,1.084566E9,
CLS,天弘科技,1.0808494E9,7.02
PHK,PIMCO高收益基金,1.0779082E9,5.02
ISF,"ING Group, N.V. Perp Hybrid Cap Secs (Netherlands)",1.075932E9,21.53
EGL,"Engility Holdings, Inc.",1.0757953E9,
FBNC,第一万能金控,1.0750109E9,13.39
VVI,Viad Corp,1.0741834E9,36.93
EZM,WisdomTree U.S. MidCap Earnings Fund,1.074138E9,
C-S,花旗银行-优先股S,1.07226E9,
OIS,"Oil States International, Inc.",1.071224E9,
EEQ,安桥能源管理有限责任,1.0705364E9,
VER-F,"VEREIT, Inc. 6.70% Series F Cumulative Redeemable Preferred Stock",1.0699968E9,
APLP,"Archrock Partners, L.P.  representing Limited Partner Interests",1.0692408E9,
ETW,伊万税收管理全球备兑认购机会基金,1.0692328E9,49.71
BTU-,Peabody Energy Corporation Series A Convertible Preferred Stock,1.068925E9,
NVTA,Invitae Corporation,1.0685188E9,
AMSF,"AMERISAFE, Inc.",1.0677496E9,20.0
PJC,派杰证券,1.0662111E9,
SMAR,Smartsheet Inc. Class A,1.0652733E9,24.17
CMF,加州免AMT市政债ETF-iShares,1.064705E9,
BTE,Baytex能源信托,1.06368E9,
TSL,天合光能,1.06311057918E9,6.99
CJ,"C&J Energy Services, Inc.",1.0624006E9,8.62
SRUNU,Silver Run Acquisition Corporation II - Unit,1.06191E9,
ME,Mariner Energy,1.0611675E9,6.75
VONE,Vanguard Russell 1000 ETF,1.0599983E9,
NEE-Q,"NextEra Energy, Inc. Corporate Units",1.0584E9,
CHEF,"The Chefs' Warehouse, Inc.",1.0546513E9,46.3
NRK,NUVEEN NEW YORK AMT-FREE QUALITY MUNICIPAL INCOME FUND,1.0531744E9,13.36
CRY,"CryoLife, Inc.",1.0513559E9,
GEF,格瑞夫,1.0511406E9,11.41
VNET,世纪互联,1.0506265E9,
PACD,Pacific Drilling S.A.,1.05E9,
ALOG,Analogic Corporation,1.0495125E9,
BOLD,"Audentes Therapeutics, Inc.",1.0484638E9,
WETF,智慧树投资,1.0482975E9,22.1
ATKR,Atkore International Group Inc.,1.0475975E9,8.95
AFIN,AMERICAN FIN TR IN,1.0475575E9,
JKE,iShares Morningstar Large-Cap Growth ETF,1.0465639E9,709.05
CSIQ,阿特斯太阳能,1.045797696E9,10.61
JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,1.0454058E9,6.88
MS-I,摩根士丹利-优先股I,1.0452E9,
DEA,"Easterly Government Properties, Inc.",1.0448677E9,156.18
ARR,"ARMOUR Residential REIT, Inc.",1.0441069E9,5.43
REGI,"Renewable Energy Group, Inc.",1.0440187E9,4.85
MSFG,"MainSource Financial Group, Inc.",1.0408311E9,20.95
CAAP,Corporacion America Airports SA,1.0401447E9,15.12
VNLA,Janus Henderson Short Duration Income ETF,1.0395225E9,
RDWR,Radware Ltd. - Ordinary Shares,1.0394842E9,57.38
INOV,"Inovalon Holdings, Inc.",1.0383229E9,
NMFC,New Mountain Finance Corporation,1.0373299E9,10.9
ANTX,"Anthem, Inc. Corporate Units",1.03662E9,5.12
PRIM,Primoris Services Corporation,1.0363884E9,15.45
NWLI,国家西方人寿保险,1.036004E9,7.92
STC,Stewart Information Services Corporation,1.0350986E9,20.19
NYMT,纽约抵押信托,1.0350673E9,7.51
FATE,"Fate Therapeutics, Inc.",1.0348818E9,
FATE,"Fate Therapeutics, Inc.",1.0348818E9,
ALDW,"Alon USA Partners, LP Common Units representing Limited Partner Interests",1.0348604E9,22.99
EFII,电子影像,1.0341501E9,
RAD,来德爱,1.0338062E9,
RYTM,"Rhythm Pharmaceuticals, Inc.",1.0333541E9,
SLCA,"U.S. Silica Holdings, Inc.",1.0332252E9,8.44
BATRK,亚特兰大勇士队,1.0328063E9,
DNR,丹博里原油,1.0316241E9,3.45
CRC,California Resources Corporation,1.0315398E9,
NBR,纳伯斯工业,1.0304483E9,
BCRX,Biocryst医药,1.0295294E9,
PLUS,正羽科技,1.0294996E9,17.84
SPXL,标普500-3X多-Direxion,1.0294461E9,
NBHC,National Bank Holdings Corporation,1.0292124E9,31.86
ESIO,电子科技工业,1.0290984E9,6.82
LRN,K12国际学校,1.0285533E9,37.09
GWL,SPDR S&#38;P World ex-US ETF,1.028204E9,
FORM,"FormFactor, Inc.",1.0277994E9,43.34
MRTN,马尔登运输,1.0271707E9,9.93
KEM,KEMET Corporation,1.0265176E9,11.53
LBRT,Liberty Oilfield Services Inc. Class A,1.0264157E9,6.07
AEH,Aegon优先股H,1.0264E9,101.16
WFC-V,富国银行-优先股V,1.0252E9,
AINV,阿波罗投资,1.0247262E9,14.68
SOJA,"Southern Company (The) Series 2015A 6.25% Junior Subordinated Notes due October 15, 2075",1.0236E9,10.39
NDRM,NeuroDerm Ltd. - Ordinary Shares,1.0235397E9,26.25
VIOO,Vanguard S&P Small-Cap 600 ETF,1.022571E9,
ARNC-B,Arconic Inc. Depository Shares Representing 1/10th Preferred Convertilble Class B Series 1,1.02175E9,
AIA,iShares Asia 50 ETF,1.02165E9,6.59
RMR,The RMR Group Inc.,1.0216255E9,11.33
STNG,Scorpio Tankers Inc.,1.0214693E9,
HLX,螺旋能源,1.0207719E9,10.94
EWP,西班牙ETF-iShares,1.0206608E9,
TGP,Teekay LNG Partners L.P.,1.0192031E9,27.8
TUSK,"Mammoth Energy Services, Inc.",1.0190868E9,4.28
XPER,Xperi Corporation,1.0187181E9,
BCC,"Boise Cascade, L.L.C.",1.0182424E9,9.25
C-J,花旗银行-优先股J,1.0165E9,
BHE,"Benchmark Electronics, Inc.",1.0162658E9,
FAX,安本亚太收益基金,1.0160872E9,9.83
LRGF,iShares Edge MSCI Multifactor USA ETF,1.0159625E9,
TPIC,"TPI Composites, Inc.",1.0153104E9,49.86
ARCB,ArcBest Corporation,1.0116768E9,11.86
AMPH,"Amphastar Pharmaceuticals, Inc.",1.0114004E9,
CSII,"Cardiovascular Systems, Inc.",1.0111972E9,1457.0
CNP-B,"CenterPoint Energy, Inc. Depositary Shares Each Representing a 1/20th Interest in a Share of 7.00% Series B Mandatory Convertibl",1.0109305E9,
WSC,WillScot Corporation,1.0100528E9,
CCW.CL,COMCAST CORP NEW,1.01E9,
GEJ.CL,GENERAL ELEC CAP CORP,1.01E9,
PLYA,Playa Hotels & Resorts N.V. - Ordinary Shares,1.0099074E9,48.38
VREX,Varex Imaging Corporation,1.0097814E9,36.79
DELL*,Dell Technologies Inc. Class C  When Issued,1.0097456E9,
MS-K,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stoc",1.0076E9,
WPG,Washington Prime Group Inc.,1.0066628E9,13.53
AOA,iShares Core Aggressive Allocation ETF,1.005094E9,
EEX,"Emerald Expositions Events, Inc.",1.0043605E9,9.8
GS-J,高盛-优先股J,1.0036E9,
BXG,Bluegreen Vacations Corporation,1.0014417E9,7.36
SCOR,康姆斯克,1.0014142E9,
OCIP,OCI Partners LP Common Units representing Limited Partner Interests,1.0004723E9,24.47
FWF.CL,WELLS FARGO CAP XI,9.996E8,
FCH,费尔科寄宿信托,9.994051E8,
APPF,"AppFolio, Inc.",9.971079E8,108.58
ITG,投资科技股份,9.96461E8,
WFC-W,富国银行-优先股W,9.96E8,
RPT,RPT Realty,9.95505E8,28.23
AG,First Majestic Silver Corp. Ordinary Shares (Canada),9.95068E8,
ETM,安德康传播,9.91513E8,1.53
BPFH,波士顿金融控股,9.905904E8,51.04
KMI-A,"Kinder Morgan, Inc. Depositary Shares, each representing a 1/20th interest in a share of 9.75% Series A Mandatory Convertible Pr",9.904E8,
FDT,First Trust Developed Markets ex-US AlphaDEX Fund,9.901056E8,
PJT,PJT Partners,9.871058E8,
KEN,Kenon Holdings Ltd. Ordinary Shares,9.86752E8,
BSCM,2022投资级债ETF-Guggenheim,9.857115E8,
HFRO,Highland Floating Rate Opportunities Fund,9.856039E8,
SDRL,Seadrill Limited,9.85E8,
FRO,Frontline,9.848940792E8,5.27
GPRK,Geopark Ltd,9.846886E8,
HRI,Herc Holdings Inc.,9.843258E8,3.95
VASC,"Vascular Solutions, Inc.",9.83829E8,81.16
OFIX,ORTHOFIX MED INC,9.825585E8,179.07
GTE,Gran Tierra Energy Inc.,9.822817E8,13.94
GEF.B,"Greif, Inc. Corporation Class B",9.815445E8,8.37
DESP,"Despegar.com, Corp. Ordinary Shares",9.814019E8,
UNT,Unit Corporation,9.81153E8,7.76
WIFI,"Boingo Wireless, Inc.",9.8115E8,
WGO,"Winnebago Industries, Inc.",9.806247E8,9.09
FPX,First Trust US Equity Opportunities ETF,9.805356E8,
USB-A,"U.S. Bancorp Depositary Shares, Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock",9.805E8,
SRUN,Silver Run Acquisition Corporation II,9.7911E8,
ALG,阿拉莫,9.776657E8,16.3
RGR,斯特姆-鲁格,9.771254E8,20.13
GCO,格涅斯科,9.763095E8,13.58
USRT,iShares Core U.S. REIT ETF,9.75732E8,
RWL,Oppenheimer S&P 500 Revenue ETF,9.75265E8,5.5
PBFX,PBF Logistics LP Common Units representing limited partner interests,9.74738E8,12.41
CDNA,"CareDx, Inc.",9.743324E8,
VYMI,Vanguard International High Dividend Yield ETF,9.743217E8,
LNN,Lindsay Corporation,9.742221E8,53.13
CARB,"Carbonite, Inc.",9.734969E8,176.06
TBI,"TrueBlue, Inc.",9.728608E8,14.48
NOG,"Northern Oil and Gas, Inc.",9.723345E8,
INTF,iShares Edge MSCI Multifactor Intl ETF,9.71931E8,
CBLK,"Carbon Black, Inc.",9.712178E8,
SXI,Standex International Corporation,9.71015E8,25.15
MTRN,Materion Corporation,9.697013E8,29.75
NRC,National Research Corporation,9.696882E8,45.01
TLTD,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,9.688137E8,
EJ,易居中国,9.6839119195E8,
GXP-B.CL,"Great Plains Energy Inc Depositary Shares, each representing a 1/20th interest in a share of 7.00% Series B Mandatory Convertibl",9.67725E8,
GLOP,GasLog Partners LP Common Units representing limited partnership interests,9.670636E8,10.0
DCUC,"Dominion Energy, Inc. VA New 2014 Series A Corp Unit",9.66E8,
TVTY,"Tivity Health, Inc.",9.657326E8,13.17
SBLK,Star Bulk Carriers,9.646557E8,
LSCC,莱迪思半导体,9.636663E8,
ALJ,阿龙能源,9.632899E8,
CFNL,卡迪纳尔金融,9.630731E8,19.41
MERC,美世国际,9.630285E8,7.73
MEI,"Methode Electronics, Inc.",9.620306E8,19.27
PBYI,Puma Biotechnology Inc,9.617645E8,
TPRE,Third Point再保险,9.614729E8,46.41
ABR,阿伯房地产信托,9.614378E8,8.09
DCPH,Deciphera医药,9.607372E8,
PGTI,"PGT Innovations, Inc.",9.583291E8,13.23
IBDL,iShares iBonds Dec 2020 Term Corporate ETF,9.58056E8,
COBZ,CoBiz银行,9.56916E8,24.01
FRAC,"Keane Group, Inc.",9.564506E8,10.09
KAI,凯登纸业,9.544499E8,22.44
SCSC,"ScanSource, Inc.",9.538855E8,21.91
EFSC,Enterprise Financial Services Corporation,9.538573E8,13.21
ISLE,卡普里岛赌场,9.537482E8,13.89
CBPX,"Continental Building Products, Inc.",9.534693E8,12.32
AWF,联博全球高收益基金,9.519756E8,44.38
JT,简普科技,9.51629367E8,
TLH,美国国债10-20年ETF-iShares,9.50544E8,
JPC,Nuveen Preferred & Income Opportunities Fund,9.500209E8,7.98
ITB,美国房产建设ETF-iShares,9.49584E8,25.6
SWM,"Schweitzer-Mauduit International, Inc.",9.488682E8,15.82
FXO,金融业ETF-First Trust,9.482341E8,
CEIX,CONSOL Energy Inc.,9.469522E8,11.71
MS-E,摩根士丹利-优先股E,9.45645E8,
IPAC,iShares Core MSCI Pacific ETF,9.44475E8,
SNOW,Intrawest Resorts,9.441941E8,24.19
NCS,"NCI Building Systems, Inc. New",9.438701E8,8.01
IBDM,iShares iBonds Dec 2021 Term Corporate ETF,9.434465E8,
CYOU,畅游,9.427066597E8,23.17
GSAT,全球星,9.427054E8,13.12
SMLP,"Summit Midstream Partners, LP Common Units Representing Limited Partner Interests",9.419032E8,
JPM-B,摩根大通-优先股B,9.4091E8,
CMCM,猎豹移动,9.40796805E8,29.77
HLNE,Hamilton Lane Incorporated,9.406263E8,29.03
TRUP,"Trupanion, Inc.",9.404369E8,
BCSF,"Bain Capital Specialty Finance, Inc.",9.39549E8,
WELL-I,Welltower Inc. PFD PERPETUAL CONV SER I,9.387898E8,
GMLP,Golar LNG Partners LP  Representing Limited Partnership,9.381349E8,7.31
AMRI,奥尔巴尼,9.374132E8,
PKY,"Parkway, Inc.",9.371662E8,18.0
CVON,"ConvergeOne Holdings, Inc.",9.371222E8,
UXIN,优信二手车,9.339471E8,
GOGL,Golden Ocean Group Limited,9.332826E8,
OFG,OFG Bancorp,9.325235E8,13.08
APOG,"Apogee Enterprises, Inc.",9.307712E8,12.15
GXC,中国ETF-SPDR S&P,9.30008E8,
BSJK,2020高息债ETF-Guggenheim,9.28484E8,
ICSH,iShares Ultra Short-Term Bond ETF,9.2833E8,
TILE,"Interface, Inc.",9.279241E8,19.01
CASA,"Casa Systems, Inc.",9.270783E8,16.0
QNST,"QuinStreet, Inc.",9.261575E8,48.18
CCF,Chase Corporation,9.252263E8,21.34
VIGI,Vanguard International Dividend Appreciation ETF,9.245981E8,
TCDA,"Tricida, Inc.",9.245764E8,
HIFR,"InfraREIT, Inc.",9.235111E8,35.58
CPPL,Columbia Pipeline Partners LP Common Units representing Limited Partner Interests,9.234154E8,190.56
RSTI,Rofin-Sinar Technologies,9.227577E8,27.76
MTLS,Materialise NV - American Depositary Shares,9.213892E8,
BAC-A,美国银行-优先股A,9.2124E8,
JOE,圣乔,9.210015E8,14.32
BETR,"Amplify Snack Brands, Inc.",9.208789E8,212.86
CTS,CTS Corporation,9.204815E8,61.82
WASH,"Washington Trust Bancorp, Inc.",9.198982E8,15.64
WASH,"Washington Trust Bancorp, Inc.",9.198982E8,15.64
DEB,DEB,9.1986E8,10.56
IWC,美国微型股ETF-iShares,9.19387E8,111.83
EGOV,NIC Inc.,9.193226E8,15.69
CGBD,"TCG BDC, Inc.",9.191335E8,13.6
WFC-R,富国银行-优先股R,9.18624E8,
CDXS,"Codexis, Inc.",9.182737E8,1700.0
CLDT,Chatham Lodging信托,9.177661E8,25.29
TPC,Tutor Perini Corporation,9.169765E8,8.07
MS-F,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,9.163E8,
RCM,R1 RCM Inc.,9.160626E8,
VOOV,Vanguard S&P 500 Value ETF,9.160222E8,
KNL,海丘,9.157326E8,13.14
RTRX,"Retrophin, Inc.",9.156969E8,
HWAY,健康之路医疗,9.148618E8,
GXP-B,"Great Plains Energy Inc Depositary Shares, each representing a 1/20th interest in a share of 7.00% Series B Mandatory Convertibl",9.1425E8,
CRAY,克雷科技,9.11475E8,
SLDB,"Solid Biosciences, Llc",9.109685E8,
MSEX,米德尔赛克斯水务公司,9.105965E8,29.85
UHT,Universal Health Realty Income Trust,9.1053E8,35.23
RCII,Rent-A-Center,9.097503E8,21.79
PMC,Pharmerica Corporation,9.087102E8,37.92
AXDX,"Accelerate Diagnostics, Inc.",9.083709E8,
NTG,"Tortoise Midstream Energy Fund, Inc.",9.083044E8,8.61
ACCO,Acco Brands Corporation,9.071911E8,6.64
XOXO,XO集团,9.070477E8,72.9
IGOV,国际主权债ETF-iShares,9.069375E8,
SKY,Skyline Champion Corporation,9.068456E8,
MTGE,MTGE Investment Corp.,9.067942E8,14.67
HUYA,虎牙,9.066331E8,
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,9.053977E8,
JPM-E,摩根大通-优先股E,9.04992E8,
AGS,"PlayAGS, Inc.",9.048794E8,
TNA,美国小盘股3X多-Direxion,9.044907E8,
SDIV,全球高股息证券ETF-Global X,9.03693E8,
NTRA,"Natera, Inc.",9.026255E8,
CDE,科尔黛伦矿业,9.025326E8,
VDTH,Videocon d2h Limited - American Depositary Shares,9.020581E8,12.49
RNP,Cohen & Steers REIT优先受益基金,9.013896E8,10.77
SYX,Systemax Inc.,9.013225E8,11.41
VGLT,美国长期国债ETF-Vanguard,9.008884E8,
DPLO,Diplomat Pharmacy,9.0020117651E8,26.98
HMY,哈莫尼黄金,8.995724E8,11.27
EHTH,易康,8.975491E8,
CLCD,CoLucid Pharmaceuticals,8.972016E8,
SFIX,"Stitch Fix, Inc.",8.968077E8,53.4
CECO,职业教育,8.964287E8,
PATK,"Patrick Industries, Inc.",8.964187E8,12.88
IRT,"Independence Realty Trust, Inc.",8.954333E8,50.35
XENT,"Intersect ENT, Inc.",8.946581E8,
JPM-A,摩根大通-优先股A,8.9424E8,
RPV,Invesco S&P 500 Pure Value ETF,8.940703E8,9.69
SMCI,超微电脑,8.935164E8,11.69
GRC,Gorman-Rupp Company (The),8.934641E8,23.11
BRY,贝利石油,8.93263E8,
HY,"Hyster-Yale Materials Handling, Inc. Class A",8.926148E8,35.03
RMBS,"Rambus, Inc.",8.918777E8,
FOSL,福斯尔,8.901995E8,
AVP,雅芳,8.891439E8,6.93
BKE,巴克尔,8.882057E8,9.15
DHS,高红利ETF-WisdomTree,8.87808E8,
SPTS,SPDR Portfolio Short Term Treasury ETF,8.865E8,
SNC,"State National Companies, Inc.",8.860665E8,16.81
LABL,Multi-Color Corporation,8.818389E8,10.23
COF-P,Capital One Financial Corp Pfd Ser B,8.8165E8,
IYJ,iShares U.S. Industrials ETF,8.81496E8,225.68
IFRX,InflaRx N.V.,8.813285E8,
IHF,iShares U.S. Health Care Providers ETF,8.81E8,5.55
SSNI,思飞信,8.798094E8,
NPK,"National Presto Industries, Inc.",8.791505E8,19.99
ECPG,安可资本,8.7867E8,9.59
IYE,能源行业ETF-iShares,8.77968E8,124.43
CEM,ClearBridge MLP and Midstream Fund Inc.,8.773704E8,
MS-A,摩根士丹利-优先股A,8.7692E8,
APPN,Appian Corporation,8.763205E8,
IVOO,Vanguard S&P Mid-Cap 400 ETF,8.748025E8,
QIWI,Qiwi,8.74384245E8,16.31
HQH,HQH基金,8.742959E8,
IFFT,"International Flavors & Fragrances, Inc. 6.00% Tangible Equity Units",8.7285E8,
VDSI,"VASCO Data Security International, Inc.",8.727548E8,
RFP,Resolute Forest Products Inc.,8.727282E8,4.24
HEES,HE设备服务,8.722772E8,6.36
XOG,"Extraction Oil & Gas, Inc.",8.721321E8,
GS-I,高盛-优先股I,8.721E8,
ASIX,AdvanSix Inc.,8.714359E8,7.74
VRS,Verso Corporation,8.707451E8,
LPI,"Laredo Petroleum, Inc.",8.700411E8,1.51
CNXN,"PC Connection, Inc.",8.697962E8,13.67
BAB,建设美利坚爱国债-PowerShares,8.6789E8,94.9
SQQQ,纳指3X做空-ProShares,8.676021E8,5.91
MNA,IQ并购套利ETF,8.669525E8,
TDIV,First Trust NASDAQ Technology Dividend Index Fund,8.645783E8,
MCS,马库斯,8.640206E8,15.61
AOD,Alpine 综合动态红利基金,8.639745E8,6.87
MLPA,Global X MLP ETF,8.62524E8,
ASTE,雅达电子工业,8.624306E8,
NVEE,"NV5 Global, Inc.",8.617484E8,24.84
NXRT,"NexPoint Residential Trust, Inc.",8.614966E8,
FTC,First Trust Large Cap Growth AlphaDEX Fund,8.598801E8,
MBI,MBIA,8.597424E8,
SDS,标普500-2X空-ProShares,8.594117E8,
EWL,瑞士ETF-iShares MSCI,8.592775E8,
AKS,AK钢铁控股,8.582741E8,
CODI,Compass Diversified Holdings Shares of Beneficial Interest,8.57768E8,39.78
EDV,美国超长期国债ETF-Vanguard,8.573205E8,3013.0
FIXX,"Homology Medicines, Inc.",8.567784E8,
KFRC,K力,8.559822E8,17.38
OBNK,"Origin Bancorp, Inc.",8.555611E8,
AMBC,"Ambac Financial Group, Inc.",8.550422E8,4.72
MTSC,MTS Systems Corporation,8.533411E8,15.0
ANGL,堕落天使高息债-VanEck Vectors,8.5278E8,
SGOL,Aberdeen Standard Physical Swiss Gold Shares ETF,8.52357E8,
BAC-K,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Prefe",8.519504E8,
GS-I.CL,"Goldman Sachs Group, Inc. (The) Perpetual Preferred Series I",8.5068E8,
SCMP,"Sucampo Pharmaceuticals, Inc.",8.490331E8,
EBSB,莫里迪恩洲际合众银行,8.486459E8,15.83
CASH,米塔金融,8.483072E8,12.89
TROX,Tronox Limited Ordinary Shares Class A $0.01 par,8.478411E8,
TBK,"Triumph Bancorp, Inc.",8.467339E8,19.77
NE,Noble Corporation Ordinary Shares (UK),8.465048E8,
RGS,Regis Corporation,8.448941E8,16.72
DWM,WisdomTree International Equity Fund,8.4452E8,
ALDR,"Alder BioPharmaceuticals, Inc.",8.445169E8,
SLRC,Solar Capital Ltd.,8.439487E8,11.22
WNC,Wabash National Corporation,8.430461E8,8.64
KRA,科腾制药,8.417498E8,7.08
GWX,国际小盘股ETF-SPDR S&P,8.41412E8,
WAIR,"Wesco Aircraft Holdings, Inc.",8.408456E8,25.58
RARX,"Ra Pharmaceuticals, Inc.",8.406437E8,
SUSA,iShares MSCI USA ESG Select ETF,8.403525E8,
CBTX,"CBTX, Inc.",8.382995E8,23.23
STBZ,State Bank Financial Corporation.,8.377013E8,4.16
PSLV,Sprott Physical Silver Trust ETV,8.369849E8,
CETV,Central European Media Enterprises Ltd.,8.369453E8,15.76
APLS,"Apellis Pharmaceuticals, Inc.",8.368895E8,
AGRO,Adecoagro S.A.,8.365337E8,89.63
IYC,iShares U.S. Consumer Services ETF,8.35662E8,10.3
MSC,"Studio City International Holdings Limited American depositary shares, each representing four  Class A ordinary shares",8.344535E8,
GIM,邓普顿全球收益基金,8.343767E8,15.95
TCPC,BLACKROCK TCP CAP CORP,8.342245E8,11.73
FTSI,"FTS International, Inc.",8.337649E8,1.09
ADUS,爱德斯,8.329244E8,47.1
PRFT,"Perficient, Inc.",8.328628E8,36.38
MLAB,"Mesa Laboratories, Inc.",8.32405E8,
CPAC,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five ),8.316299E8,46.71
OPRA,Opera Ltd,8.309505E8,
PVAC,Penn Virginia Corporation,8.304143E8,64.81
DBEU,欧洲ETF汇率对冲-德银,8.29608E8,
GEB.CL,"General Electric Company 4.875% Notes due October 15, 2052",8.2929E8,
KELYA,凯利服务,8.284671E8,14.34
GEB,"General Electric Company 4.875% Notes due October 15, 2052",8.283E8,
MYI,贝莱德MuniYield市政债高质基金3期,8.273493E8,18.51
PML,PIMCO市政收益基金2期,8.244114E8,12.27
GPMT,Granite Point Mortgage Trust Inc.,8.243648E8,13.85
TRUE,TrueCar,8.2384494616E8,
UTEK,超科技半导体,8.233495E8,53.04
URGN,乌龙制药,8.231474E8,
SFUN,房天下,8.22258297E8,
FORR,佛罗斯特研究,8.215147E8,68.15
KND,金德里德保健,8.213456E8,
WFC-T,富国银行-优先股T,8.208E8,
HQCL,"Hanwha Q CELLS Co., Ltd.  - American Depository Shares, each representing five ordinary shares",8.196894E8,61.5
NXEO,"Nexeo Solutions, Inc.",8.180488E8,24.0
IGE,北美自然资源ETF-iShares,8.17851E8,112.81
PLOW,"Douglas Dynamics, Inc.",8.172357E8,13.04
JKD,iShares Morningstar Large-Cap ETF,8.167915E8,152.93
HSTM,健康流科技,8.165398E8,56.13
CENX,世纪铝业,8.158558E8,25.16
FNX,First Trust Mid Cap Core AlphaDEX Fund,8.149591E8,
CKEC,卡麦克影院,8.145788E8,
NRE,挪宝新能源,8.135187E8,23.33
LBAI,湖地银行,8.131185E8,12.83
NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,8.127E8,
PPA,国防航太ETF-PowerShares,8.123675E8,13.0
NCOM,National Commerce Corporation,8.119752E8,22.57
MBUU,"Malibu Boats, Inc.",8.102988E8,21.5
UBNK,"United Financial Bancorp, Inc.",8.09196E8,14.16
TBC,AT&T Inc. 5.625% Global Notes due 2067,8.0784E8,
MBLTY,MBLTY,8.070579E8,
JHMM,John Hancock Multifactor Mid Cap ETF,8.06176E8,
ATNX,"Athenex, Inc.",8.060713E8,
GSBD,高盛BDC基金,8.057593E8,11.99
