code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.000502,2012-03-23,2011-12-31,0.119179,2.980253,0.978001,0.695668,0.058777,0.606515,1.040981,0.093094
sz.000502,2013-03-26,2012-12-31,-0.057343,1.886682,0.088792,1.004722,-0.340696,1.202984,0.876341,-0.323172
sz.000502,2014-03-25,2013-12-31,0.035360,1.547171,0.095166,0.868765,0.276429,-8.733149,2.266910,-0.013963
sz.000502,2015-03-13,2014-12-31,0.016137,1.435248,0.210755,0.867159,0.061519,0.924595,1.033368,0.064388
sz.000502,2016-03-10,2015-12-31,-0.123320,1.758842,0.058526,0.978275,-1.224604,1.006854,0.985325,-1.234382
sz.000502,2017-03-18,2016-12-31,0.163649,2.617980,0.582987,0.761659,0.140775,0.813980,1.025778,0.168601
sz.000502,2018-03-30,2017-12-31,-0.487875,3.342472,0.038675,0.982153,-3.842638,0.999962,0.973736,-3.946434
sz.000502,2019-03-28,2018-12-31,0.461647,2.785611,0.037267,1.014806,4.382133,1.000000,1.032340,4.244854
sz.000503,2008-04-30,2007-12-31,0.002677,1.253571,0.122095,1.372193,0.012748,0.245413,0.736256,0.070552
sz.000503,2009-04-29,2008-12-31,0.004120,1.245015,0.175170,0.950434,0.019879,0.396064,0.933310,0.053778
sz.000503,2010-04-27,2009-12-31,0.006144,1.263478,0.167375,1.257545,0.023103,0.476802,0.714958,0.067772
sz.000503,2011-04-28,2010-12-31,0.009481,1.238776,0.124432,1.123824,0.054731,0.807847,1.451587,0.046672
sz.000503,2012-04-27,2011-12-31,0.014325,1.183567,0.109500,0.946994,0.116722,0.937775,1.654115,0.075247
sz.000503,2013-04-27,2012-12-31,0.019216,1.155678,0.133146,1.075647,0.116101,0.637881,1.235793,0.147282
sz.000503,2014-04-19,2013-12-31,0.010255,1.148310,0.141687,1.052365,0.059893,0.500387,1.663290,0.071962
sz.000503,2015-04-18,2014-12-31,0.019464,1.115488,0.136272,1.291649,0.099131,0.577092,1.038538,0.165402
sz.000503,2016-04-23,2015-12-31,0.017168,1.085619,0.132906,2.391509,0.049755,0.239869,1.380817,0.150219
sz.000503,2017-03-18,2016-12-31,0.020026,1.062764,0.145815,2.138617,0.060426,0.446522,1.674721,0.080806
sz.000503,2018-04-21,2017-12-31,0.011797,1.040243,0.125131,-55.634742,-0.001629,-0.036371,1.554926,0.028804
sz.000504,2008-04-29,2007-12-31,0.004207,1.474748,0.481863,1.000000,0.005920,0.407747,0.308957,0.046991
sz.000504,2009-04-28,2008-12-31,-0.467748,1.674781,0.324274,1.000000,-0.861276,1.006124,1.052155,-0.813600
sz.000504,2010-04-22,2009-12-31,-0.640059,2.254867,0.375877,0.990768,-0.762220,1.030872,1.038709,-0.711839
sz.000504,2011-03-23,2010-12-31,0.043252,2.339795,0.434837,1.123756,0.037830,0.960442,0.965144,0.040810
sz.000504,2012-04-26,2011-12-31,-0.211752,1.994430,0.322718,0.972317,-0.338360,1.015437,0.999723,-0.333308
sz.000504,2013-01-21,2012-12-31,-2.889259,3.412683,0.435799,0.987091,-1.968101,0.999919,1.039461,-1.893541
sz.000504,2014-04-30,2013-12-31,,,0.260266,1.035400,0.507198,0.605089,0.940334,0.891407
sz.000504,2015-04-21,2014-12-31,-9.073034,40.337032,0.158027,0.984565,-1.445678,1.020742,1.027425,-1.378496
sz.000504,2016-04-25,2015-12-31,,,0.116607,0.985400,-1.609987,1.000000,1.040677,-1.547058
sz.000504,2017-04-21,2016-12-31,,,0.317265,0.752874,0.429692,0.880402,0.912167,0.535059
sz.000504,2018-04-28,2017-12-31,-2.481632,23.598743,0.190925,1.024005,-0.537878,1.012959,1.310274,-0.405256
sz.000505,2008-04-17,2007-12-31,-0.147664,3.975757,0.182987,1.027544,-0.197531,1.631057,14.079965,-0.008601
sz.000505,2009-04-28,2008-12-31,-0.486718,6.081420,0.106349,0.960222,-0.783728,1.007610,1.304667,-0.596175
sz.000505,2010-04-24,2009-12-31,0.205840,3.896469,0.189514,0.982055,0.283846,0.996846,0.670181,0.424876
sz.000505,2011-04-06,2010-12-31,0.048211,3.027279,0.393999,0.766468,0.052736,0.611673,0.723144,0.119223
sz.000505,2012-04-20,2011-12-31,-0.113704,3.172279,0.168895,1.005279,-0.211106,1.172318,1.742420,-0.103348
sz.000505,2013-03-28,2012-12-31,-0.415550,4.481785,0.149095,0.999227,-0.622365,1.014077,1.760463,-0.348616
sz.000505,2014-03-28,2013-12-31,0.076139,7.513911,0.169247,1.556459,0.038466,0.745208,0.136569,0.377965
sz.000505,2015-04-15,2014-12-31,-2.622084,21.796032,0.165724,0.959434,-0.756602,0.924969,1.682212,-0.486250
sz.000505,2016-04-25,2015-12-31,,,0.158975,0.846229,-0.475987,1.151283,7.504246,-0.055094
sz.000505,2017-04-28,2016-12-31,,,0.625270,0.946061,0.079947,0.575403,0.658224,0.211084
sz.000505,2018-04-13,2017-12-31,0.119647,3.447077,2.120459,0.621013,0.026358,0.733167,0.889164,0.040433
sz.000505,2019-03-30,2018-12-31,0.076801,2.514861,1.347171,0.795527,0.028495,0.761337,0.804553,0.046520
sz.000506,2008-04-30,2007-12-31,,,,1.000000,,1.000000,0.918035,
sz.000506,2009-04-22,2008-12-31,1.341876,10.824911,0.555990,1.000000,0.222957,0.764966,0.993620,0.293332
sz.000506,2010-03-23,2009-12-31,0.413036,5.850346,0.299343,1.000000,0.235851,0.738629,0.985311,0.324069
sz.000506,2011-04-21,2010-12-31,0.338766,5.389872,0.265734,1.000000,0.236524,0.751896,0.969849,0.324349
sz.000506,2012-04-24,2011-12-31,0.205078,5.280648,0.230893,1.001844,0.167888,0.722494,0.903304,0.257248
sz.000506,2013-04-02,2012-12-31,0.234332,4.102452,0.192146,1.032588,0.287891,0.883720,0.895809,0.363662
sz.000506,2014-04-29,2013-12-31,0.121741,2.682580,0.212652,1.104357,0.193243,0.923981,0.906959,0.230597
sz.000506,2015-04-28,2014-12-31,-0.140819,2.130751,0.108991,0.773274,-0.784155,0.990456,1.025655,-0.771908
sz.000506,2016-04-26,2015-12-31,0.015268,2.251449,0.433031,3.742222,0.004185,0.133967,0.836706,0.037335
sz.000506,2017-04-29,2016-12-31,0.006037,2.221659,0.251075,0.889146,0.012172,0.238760,0.509243,0.100107
sz.000506,2018-04-27,2017-12-31,-0.361304,2.323357,0.266290,0.944717,-0.618160,0.971232,1.127497,-0.564498
sz.000507,2008-04-09,2007-12-31,0.130264,2.161350,0.277633,0.999206,0.217257,0.908486,0.808566,0.295760
sz.000507,2009-03-31,2008-12-31,0.074616,1.871705,0.784162,1.001111,0.050782,0.777643,0.764466,0.085422
sz.000507,2010-04-20,2009-12-31,0.081246,1.427240,0.236863,0.999991,0.240332,0.950158,0.868577,0.291210
sz.000507,2011-04-02,2010-12-31,0.156629,1.332147,0.209617,0.991536,0.565698,0.964619,0.973699,0.602288
sz.000507,2012-02-28,2011-12-31,0.187215,1.677602,0.173554,0.990831,0.648959,0.988792,0.951177,0.690004
sz.000507,2013-04-20,2012-12-31,0.085829,1.922254,0.188199,1.022283,0.232078,0.944236,0.662412,0.371044
sz.000507,2014-04-12,2013-12-31,0.042406,1.719599,0.345703,1.010804,0.070572,0.918950,0.581876,0.131981
sz.000507,2015-04-08,2014-12-31,0.007006,1.898379,0.460435,1.012782,0.007914,0.453329,0.305956,0.057056
sz.000507,2016-03-30,2015-12-31,0.031604,2.177550,0.373367,0.976081,0.039824,0.810581,0.481562,0.102023
sz.000507,2017-04-13,2016-12-31,0.040523,2.176541,0.321760,0.866881,0.066749,0.790463,0.597633,0.141295
sz.000507,2018-03-20,2017-12-31,0.052472,2.171207,0.319801,0.847690,0.089148,0.813678,0.659925,0.166022
sz.000509,2008-04-08,2007-12-31,0.072698,5.307237,0.593272,0.971332,0.023770,0.846812,0.225455,0.124505
sz.000509,2009-04-18,2008-12-31,-1.541585,8.027735,0.535199,1.000963,-0.358460,1.006015,1.231827,-0.289259
